2015-09-22;0
2015-09-21;1467.57
2015-09-18;1478.69
2015-09-17;1488.7
2015-09-16;1490.56
2015-09-15;1475.11
2015-09-14;1491.82
2015-09-11;1499.12
2015-09-10;1505.66
2015-09-09;1524.23
2015-09-08;1499.47
2015-09-07;1479.88
2015-09-04;1486.05
2015-09-03;1506.53
2015-09-02;1486.13
2015-09-01;1489.07
2015-08-31;1504.55
2015-08-28;1509.71
2015-08-27;1505.88
2015-08-26;1490.48
2015-08-25;1487.26
2015-08-24;1471.65
2015-08-21;1530.71
2015-08-20;1553.54
2015-08-19;1576.86
2015-08-18;1592.84
2015-08-17;1603.68
2015-08-14;1598.29
2015-08-13;1599.61
2015-08-12;1604.03
2015-08-11;1638.12
2015-08-10;1636.63
2015-08-07;1622.94
2015-08-06;1627.48
2015-08-05;1630.01
2015-08-04;1616.9
2015-08-03;1621.73
2015-07-31;1615.64
2015-07-30;1609.38
2015-07-29;1603.32
2015-07-28;1594.86
2015-07-27;1608.06
2015-07-24;1626.72
2015-07-23;1636.49
2015-07-22;1633.35
2015-07-21;1658.93
2015-07-20;1655.82
2015-07-17;1648.81
2015-07-16;1639.18
2015-07-15;1612.55
2015-07-14;1616.56
2015-07-13;1616.56
2015-07-10;1590.54
2015-07-09;1552.04
2015-07-08;1528.61
2015-07-07;1541.71
2015-07-06;1539.46
2015-07-03;1564.29
2015-07-02;1577.77
2015-07-01;1582.1
2015-06-30;1561.34
2015-06-29;1585.78
2015-06-26;1614.3
2015-06-25;1613.17
2015-06-24;1627.57
2015-06-23;1628.24
2015-06-22;1606.62
2015-06-18;1565.23
2015-06-17;1584.27
2015-06-16;1585.8
2015-06-15;1586.38
2015-06-12;1611.4
2015-06-11;1618.66
2015-06-10;1613.03
2015-06-09;1594.46
2015-06-08;1608.24
2015-06-05;1616.95
2015-06-04;1639.26
2015-06-03;1650.28
2015-06-02;1657.59
2015-06-01;1656.85
2015-05-29;1669.13
2015-05-28;1668.48
2015-05-27;1664.16
2015-05-26;1656.98
2015-05-25;1650.69
2015-05-22;1653.71
2015-05-21;1642.19
2015-05-20;1637.7
2015-05-19;1637.05
2015-05-18;1626.79
2015-05-15;1637.11
2015-05-13;1622.03
2015-05-12;1609.89
2015-05-11;1625.17
2015-05-08;1619.01
2015-05-07;1594.42
2015-05-06;1602.48
